data,roll(fi) angle,pitch(theta) angle
1970-01-01 13:45:41,180.0,-15.0922
1970-01-01 13:45:51,-179.9399,-15.1331
1970-01-01 13:46:01,-179.6408,-14.6401
1970-01-01 13:46:11,-179.7618,-14.846
1970-01-01 13:46:21,180.0,-15.0835
1970-01-01 13:46:31,-179.4634,-15.1384
1970-01-01 13:46:41,-179.5155,-14.6894
1970-01-01 13:46:51,-179.584,-14.5939
1970-01-01 13:47:01,-179.8794,-15.6422
1970-01-01 13:47:11,-179.7065,-15.1356
1970-01-01 13:47:21,-179.5265,-15.1995
1970-01-01 13:47:31,-179.2816,-14.8632
1970-01-01 13:47:41,-179.8798,-14.6429
1970-01-01 13:47:51,179.7007,-14.8641
1970-01-01 13:48:01,180.0,-14.8149
1970-01-01 13:48:11,179.9402,-15.0728
1970-01-01 13:48:21,-179.6423,-14.8049
1970-01-01 13:48:31,-179.8222,-14.8834
1970-01-01 13:48:41,-179.8814,-15.0642
1970-01-01 13:48:51,-179.8822,-14.9057
1970-01-01 13:49:01,179.7618,-14.9016
1970-01-01 13:49:11,179.8185,-15.1833
1970-01-01 13:49:21,179.7605,-14.8642
1970-01-01 13:49:31,179.7016,-15.2095
1970-01-01 13:49:41,179.9399,-14.7554
1970-01-01 13:49:51,-179.1584,-14.1903
1970-01-01 13:50:01,179.8194,-14.9388
1970-01-01 13:50:11,179.4629,-14.9308
1970-01-01 13:50:21,179.881,-14.8869
1970-01-01 13:50:31,179.6385,-15.0099
1970-01-01 13:50:41,-179.7608,-14.5696
1970-01-01 13:50:51,-179.4612,-15.0872
1970-01-01 13:51:01,-179.2282,-14.9671
1970-01-01 13:51:11,-179.7618,-15.1239
1970-01-01 13:51:21,-179.6463,-14.81
1970-01-01 13:51:31,179.3331,-14.7605
1970-01-01 13:51:41,179.5669,-14.3557
1970-01-01 13:51:51,179.452,-14.1359
1970-01-01 13:52:01,179.6972,-14.5763
1970-01-01 13:52:11,-179.6427,-14.5673
1970-01-01 13:52:21,-179.8211,-14.9722
1970-01-01 13:52:31,-179.4645,-15.2746
1970-01-01 13:52:41,-179.8796,-15.3874
1970-01-01 13:52:51,179.8196,-15.0921
1970-01-01 13:53:01,180.0,-15.4144
1970-01-01 13:53:11,179.9393,-14.8898
1970-01-01 13:53:21,-179.8187,-15.5053
1970-01-01 13:53:31,-179.8206,-15.4623
1970-01-01 13:53:41,-179.7588,-15.6421
1970-01-01 13:53:51,180.0,-15.9454
1970-01-01 13:54:01,180.0,-16.0265
1970-01-01 13:54:11,179.7528,-16.2957
1970-01-01 13:54:21,-179.9396,-16.4385
1970-01-01 13:54:31,-179.5215,-16.9508
1970-01-01 13:54:41,180.0,-17.4019
1970-01-01 13:54:51,179.8795,-17.7818
1970-01-01 13:55:01,179.4413,-18.0609
1970-01-01 13:55:11,179.2453,-17.7136
1970-01-01 13:55:21,179.5023,-18.0415
1970-01-01 13:55:31,179.8171,-18.7998
1970-01-01 13:55:41,-179.8202,-19.3113
1970-01-01 13:55:51,-179.757,-19.8804
1970-01-01 13:56:01,179.8754,-20.1728
1970-01-01 13:56:11,179.4401,-20.5347
1970-01-01 13:56:21,179.691,-20.9004
1970-01-01 13:56:31,179.6943,-21.2296
1970-01-01 13:56:41,179.7544,-21.6847
1970-01-01 13:56:51,179.7495,-21.8012
1970-01-01 13:57:01,179.2486,-21.6917
1970-01-01 13:57:11,179.3127,-22.2403
1970-01-01 13:57:21,179.2551,-22.1094
1970-01-01 13:57:31,179.6247,-22.4772
1970-01-01 13:57:41,179.6879,-22.8054
1970-01-01 13:57:51,179.3082,-23.5453
1970-01-01 13:58:01,179.3067,-23.4325
1970-01-01 13:58:11,178.9916,-24.2218
1970-01-01 13:58:21,179.3718,-24.726
1970-01-01 13:58:31,179.6247,-25.0951
1970-01-01 13:58:41,179.434,-25.472
1970-01-01 13:58:51,179.1806,-25.7247
1970-01-01 13:59:01,178.8568,-25.7933
1970-01-01 13:59:11,179.2344,-25.7923
1970-01-01 13:59:21,179.1078,-26.0759
1970-01-01 13:59:31,179.5544,-26.258
1970-01-01 13:59:41,179.5573,-26.6655
1970-01-01 13:59:51,179.1157,-26.7389
1970-01-01 14:00:01,179.0409,-27.1218
1970-01-01 14:00:11,178.9118,-27.3491
1970-01-01 14:00:21,179.0462,-27.1942
1970-01-01 14:00:31,179.1752,-27.5439
1970-01-01 14:00:41,179.042,-27.6999
1970-01-01 14:00:51,179.0968,-27.5345
1970-01-01 14:01:01,178.8401,-27.2521
1970-01-01 14:01:11,178.6392,-27.3821
1970-01-01 14:01:21,178.7083,-27.3545
1970-01-01 14:01:31,178.9712,-27.2516
1970-01-01 14:01:41,179.0927,-27.4878
1970-01-01 14:01:51,178.9724,-27.3269
1970-01-01 14:02:01,179.1584,-27.3597
1970-01-01 14:02:11,179.224,-27.5374
1970-01-01 14:02:21,178.902,-27.6103
1970-01-01 14:02:31,179.1556,-27.6434
1970-01-01 14:02:41,178.7039,-27.5357
1970-01-01 14:02:51,179.0344,-27.2782
1970-01-01 14:03:01,179.0333,-27.2026
1970-01-01 14:03:11,179.1622,-27.2034
1970-01-01 14:03:21,179.0179,-26.9011
1970-01-01 14:03:31,179.019,-27.2895
1970-01-01 14:03:41,179.0896,-27.4653
1970-01-01 14:03:51,179.0312,-27.5605
1970-01-01 14:04:01,179.3613,-27.5011
1970-01-01 14:04:11,179.3533,-27.5381
1970-01-01 14:04:21,179.3533,-27.3853
1970-01-01 14:04:31,179.2179,-27.2625
1970-01-01 14:04:41,179.0916,-27.2586
1970-01-01 14:04:51,179.029,-27.1542
1970-01-01 14:05:01,179.1622,-27.1524
1970-01-01 14:05:11,179.2179,-27.0044
1970-01-01 14:05:21,179.0886,-27.3894
1970-01-01 14:05:31,179.0279,-27.3853
1970-01-01 14:05:41,178.897,-27.4108
1970-01-01 14:05:51,179.2232,-27.3601
1970-01-01 14:06:01,179.1565,-27.4126
1970-01-01 14:06:11,179.0886,-27.6454
1970-01-01 14:06:21,178.8958,-27.5906
1970-01-01 14:06:31,178.8908,-27.4926
1970-01-01 14:06:41,178.9548,-27.314
1970-01-01 14:06:51,179.0212,-27.5449
1970-01-01 14:07:01,179.0268,-27.5139
1970-01-01 14:07:11,178.8958,-27.4885
1970-01-01 14:07:21,179.0886,-27.5432
1970-01-01 14:07:31,179.0978,-27.152
1970-01-01 14:07:41,179.4127,-27.4444
1970-01-01 14:07:51,178.8983,-26.9741
1970-01-01 14:08:01,178.9584,-27.1828
1970-01-01 14:08:11,178.8282,-27.3361
1970-01-01 14:08:21,179.1556,-27.2341
1970-01-01 14:08:31,179.2196,-27.4149
1970-01-01 14:08:41,178.8322,-27.5634
1970-01-01 14:08:51,179.3563,-27.1783
1970-01-01 14:09:01,179.0968,-27.2292
1970-01-01 14:09:11,179.224,-27.1804
1970-01-01 14:09:21,179.2863,-27.2597
1970-01-01 14:09:31,178.8361,-27.331
1970-01-01 14:09:41,179.2838,-27.3905
1970-01-01 14:09:51,179.0916,-27.3099
1970-01-01 14:10:01,179.0854,-27.4694
1970-01-01 14:10:11,179.0279,-27.2318
1970-01-01 14:10:21,178.9008,-27.1782
1970-01-01 14:10:31,179.1556,-27.388
1970-01-01 14:10:41,178.8295,-27.3096
1970-01-01 14:10:51,179.1575,-27.335
1970-01-01 14:11:01,179.2863,-27.4133
1970-01-01 14:11:11,178.8388,-27.3293
1970-01-01 14:11:21,179.0906,-27.592
1970-01-01 14:11:31,179.0916,-27.3611
1970-01-01 14:11:41,179.2205,-27.2345
1970-01-01 14:11:51,179.2863,-27.3622
1970-01-01 14:12:01,179.0947,-27.1284
1970-01-01 14:12:11,179.2847,-27.4665
1970-01-01 14:12:21,178.8983,-27.3843
1970-01-01 14:12:31,179.3512,-27.1574
1970-01-01 14:12:41,178.9619,-27.3602
1970-01-01 14:12:51,179.0906,-27.285
1970-01-01 14:13:01,179.0246,-27.4649
1970-01-01 14:13:11,178.7054,-27.2028
1970-01-01 14:13:21,179.0896,-27.1058
1970-01-01 14:13:31,179.0235,-27.389
1970-01-01 14:13:41,179.2855,-27.3887
1970-01-01 14:13:51,179.2284,-27.2024
1970-01-01 14:14:01,179.1556,-27.388
1970-01-01 14:14:11,179.1556,-27.3367
1970-01-01 14:14:21,179.2196,-27.4661
1970-01-01 14:14:31,179.2152,-27.4455
1970-01-01 14:14:41,178.7729,-27.3041
1970-01-01 14:14:51,179.2152,-27.3939
1970-01-01 14:15:01,179.0833,-27.5744
1970-01-01 14:15:11,179.0957,-27.1533
1970-01-01 14:15:21,179.4174,-27.412
1970-01-01 14:15:31,179.0377,-27.0982
1970-01-01 14:15:41,179.7396,-27.6482
1970-01-01 14:15:51,179.0323,-27.3307
1970-01-01 14:16:01,178.8295,-27.3609
1970-01-01 14:16:11,178.8229,-27.4942
1970-01-01 14:16:21,178.4431,-27.2016
1970-01-01 14:16:31,179.0312,-27.2551
1970-01-01 14:16:41,179.0947,-27.2307
1970-01-01 14:16:51,179.0906,-27.4387
1970-01-01 14:17:01,179.414,-27.4937
1970-01-01 14:17:11,178.9643,-27.3073
1970-01-01 14:17:21,178.9584,-27.4911
1970-01-01 14:17:31,179.1018,-27.0477
1970-01-01 14:17:41,179.1565,-27.3103
1970-01-01 14:17:51,178.9689,-27.1001
1970-01-01 14:18:01,178.9643,-27.205
1970-01-01 14:18:11,179.0179,-27.4194
1970-01-01 14:18:21,179.4844,-27.1029
1970-01-01 14:18:31,179.1556,-27.4392
1970-01-01 14:18:41,179.0937,-27.614
1970-01-01 14:18:51,178.7673,-27.4097
1970-01-01 14:19:01,178.8269,-27.1051
1970-01-01 14:19:11,178.9631,-26.8199
1970-01-01 14:19:21,178.7617,-27.3107
1970-01-01 14:19:31,179.2223,-27.1817
1970-01-01 14:19:41,179.1527,-27.4678
1970-01-01 14:19:51,179.4174,-27.361
1970-01-01 14:20:01,179.0916,-27.3611
1970-01-01 14:20:11,179.0224,-27.5182
1970-01-01 14:20:21,178.9008,-27.2294
1970-01-01 14:20:31,179.0301,-27.2814
1970-01-01 14:20:41,178.9607,-27.5911
1970-01-01 14:20:51,179.029,-27.3588
1970-01-01 14:21:01,179.0268,-27.3094
1970-01-01 14:21:11,179.0968,-27.3821
1970-01-01 14:21:21,179.0957,-27.2045
1970-01-01 14:21:31,179.1575,-27.335
1970-01-01 14:21:41,179.0906,-27.2337
1970-01-01 14:21:51,179.1556,-27.1828
1970-01-01 14:22:01,178.6376,-27.4085
1970-01-01 14:22:11,178.8958,-27.181
1970-01-01 14:22:21,179.0235,-27.2862
1970-01-01 14:22:31,178.9607,-27.2328
1970-01-01 14:22:41,179.0896,-27.3115
1970-01-01 14:22:51,179.0906,-27.2337
1970-01-01 14:23:01,179.1603,-27.3069
1970-01-01 14:23:11,179.0312,-27.3571
1970-01-01 14:23:21,179.0896,-27.4653
1970-01-01 14:23:31,178.9008,-27.0758
1970-01-01 14:23:41,179.0224,-27.4669
1970-01-01 14:23:51,178.5728,-27.3055
1970-01-01 14:24:01,178.9045,-27.0485
1970-01-01 14:24:11,179.4167,-27.2852
1970-01-01 14:24:21,178.9643,-27.4094
1970-01-01 14:24:31,179.1575,-27.335
1970-01-01 14:24:41,178.9619,-27.2064
1970-01-01 14:24:51,179.0906,-27.1823
1970-01-01 14:25:01,179.0268,-27.4118
1970-01-01 14:25:11,178.902,-27.1008
1970-01-01 14:25:21,179.2196,-27.3123
1970-01-01 14:25:31,178.5679,-27.4876
1970-01-01 14:25:41,178.7701,-27.2034
1970-01-01 14:25:51,178.9596,-27.3106
1970-01-01 14:26:01,178.8374,-27.3556
1970-01-01 14:26:11,179.0957,-27.2045
1970-01-01 14:26:21,178.8958,-27.3862
1970-01-01 14:26:31,178.8282,-27.2333
1970-01-01 14:26:41,179.0886,-27.2352
1970-01-01 14:26:51,178.9619,-27.2064
1970-01-01 14:27:01,179.0301,-27.2814
1970-01-01 14:27:11,179.2232,-27.309
1970-01-01 14:27:21,179.4174,-27.3099
1970-01-01 14:27:31,179.0957,-27.3065
1970-01-01 14:27:41,179.1584,-27.3086
1970-01-01 14:27:51,179.2267,-27.2547
1970-01-01 14:28:01,178.8388,-27.0741
1970-01-01 14:28:11,179.0224,-27.1582
1970-01-01 14:28:21,178.8945,-27.1559
1970-01-01 14:28:31,179.0937,-27.2059
1970-01-01 14:28:41,179.0988,-27.2278
1970-01-01 14:28:51,179.0312,-27.0505
1970-01-01 14:29:01,179.1527,-27.4678
1970-01-01 14:29:11,179.0957,-27.1533
1970-01-01 14:29:21,178.8933,-27.3367
1970-01-01 14:29:31,178.9666,-27.2036
1970-01-01 14:29:41,179.0875,-27.4674
1970-01-01 14:29:51,179.0906,-27.3363
1970-01-01 14:30:01,178.897,-27.1546
1970-01-01 14:30:11,178.8309,-27.2831
1970-01-01 14:30:21,179.0957,-27.2555
1970-01-01 14:30:31,179.0312,-27.3061
1970-01-01 14:30:41,179.1584,-27.1038
1970-01-01 14:30:51,178.9008,-27.1782
1970-01-01 14:31:01,178.9548,-27.4685
1970-01-01 14:31:11,178.9619,-27.2064
1970-01-01 14:31:21,179.0916,-27.3611
1970-01-01 14:31:31,178.9607,-27.3354
1970-01-01 14:31:41,179.2187,-27.2875
1970-01-01 14:31:51,178.897,-27.4619
1970-01-01 14:32:01,178.9666,-27.1013
1970-01-01 14:32:11,179.1565,-27.3103
1970-01-01 14:32:21,178.9666,-27.3566
1970-01-01 14:32:31,179.1584,-27.4617
1970-01-01 14:32:41,179.2258,-27.23
1970-01-01 14:32:51,179.2232,-27.309
1970-01-01 14:33:01,178.9572,-27.3123
1970-01-01 14:33:11,179.0333,-27.2026
1970-01-01 14:33:21,179.0224,-27.5182
1970-01-01 14:33:31,179.1584,-27.3086
1970-01-01 14:33:41,178.8295,-27.4634
1970-01-01 14:33:51,179.0896,-27.4653
1970-01-01 14:34:01,178.892,-27.4146
1970-01-01 14:34:11,179.3519,-27.5402
1970-01-01 14:34:21,178.7673,-27.4097
1970-01-01 14:34:31,178.8401,-27.2521
1970-01-01 14:34:41,179.0279,-27.283
1970-01-01 14:34:51,178.9654,-27.332
1970-01-01 14:35:01,179.1546,-27.3119
1970-01-01 14:35:11,178.902,-27.3052
1970-01-01 14:35:21,179.029,-27.3078
1970-01-01 14:35:31,178.7645,-27.4628
1970-01-01 14:35:41,178.701,-27.282
1970-01-01 14:35:51,179.1517,-27.4945
1970-01-01 14:36:01,179.1603,-27.3069
1970-01-01 14:36:11,179.0279,-27.283
1970-01-01 14:36:21,178.9643,-27.4604
1970-01-01 14:36:31,179.0268,-27.3094
1970-01-01 14:36:41,179.2223,-27.233
1970-01-01 14:36:51,179.1575,-27.3861
1970-01-01 14:37:01,178.9654,-27.2298
1970-01-01 14:37:11,178.7673,-27.2561
1970-01-01 14:37:21,178.8945,-27.1559
1970-01-01 14:37:31,179.0896,-27.3628
1970-01-01 14:37:41,179.0906,-27.285
1970-01-01 14:37:51,179.029,-27.1542
1970-01-01 14:38:01,179.0312,-27.1018
1970-01-01 14:38:11,178.9548,-27.3655
1970-01-01 14:38:21,179.0968,-27.1782
1970-01-01 14:38:31,179.0998,-27.0998
1970-01-01 14:38:41,179.0927,-27.4368
1970-01-01 14:38:51,179.0947,-27.2818
1970-01-01 14:39:01,178.9572,-27.4151
1970-01-01 14:39:11,178.8958,-27.3862
1970-01-01 14:39:21,179.1575,-27.1301
1970-01-01 14:39:31,179.0235,-27.4915
1970-01-01 14:39:41,178.9631,-27.0774
1970-01-01 14:39:51,178.8995,-27.3068
1970-01-01 14:40:01,178.8295,-27.2582
1970-01-01 14:40:11,179.2187,-27.1845
1970-01-01 14:40:21,178.9701,-27.176
1970-01-01 14:40:31,179.2919,-27.178
1970-01-01 14:40:41,179.2196,-27.2095
1970-01-01 14:40:51,178.9747,-27.0209
1970-01-01 14:41:01,178.897,-27.4108
1970-01-01 14:41:11,178.7025,-27.4602
1970-01-01 14:41:21,179.2249,-27.1541
1970-01-01 14:41:31,178.9654,-26.9737
1970-01-01 14:41:41,178.897,-26.8972
1970-01-01 14:41:51,178.7054,-26.6885
1970-01-01 14:42:01,178.523,-26.7114
1970-01-01 14:42:11,179.2863,-27.2084
1970-01-01 14:42:21,178.902,-27.407
1970-01-01 14:42:31,179.1594,-27.3333
1970-01-01 14:42:41,179.0988,-27.2786
1970-01-01 14:42:51,179.1584,-27.2063
1970-01-01 14:43:01,179.2187,-26.615
1970-01-01 14:43:11,178.8908,-26.925
1970-01-01 14:43:21,178.9631,-27.0774
1970-01-01 14:43:31,179.1688,-27.0212
1970-01-01 14:43:41,179.165,-27.2775
1970-01-01 14:43:51,179.2284,-27.2024
1970-01-01 14:44:01,178.9712,-26.9458
1970-01-01 14:44:11,178.7701,-26.9983
1970-01-01 14:44:21,178.8995,-26.8449
1970-01-01 14:44:31,179.2267,-27.3057
1970-01-01 14:44:41,179.2284,-27.7087
1970-01-01 14:44:51,178.8555,-27.0921
1970-01-01 14:45:01,179.0988,-27.1259
1970-01-01 14:45:11,178.6529,-26.8913
1970-01-01 14:45:21,179.0398,-26.8937
1970-01-01 14:45:31,179.3074,-26.7143
1970-01-01 14:45:41,179.1108,-26.8158
1970-01-01 14:45:51,178.9849,-26.4344
1970-01-01 14:46:01,178.7999,-26.2814
1970-01-01 14:46:11,179.1147,-26.5117
1970-01-01 14:46:21,178.9227,-26.5103
1970-01-01 14:46:31,178.7354,-26.0003
1970-01-01 14:46:41,178.9274,-25.5427
1970-01-01 14:46:51,179.0618,-25.3486
1970-01-01 14:47:01,179.5607,-25.526
1970-01-01 14:47:11,179.1215,-25.0109
1970-01-01 14:47:21,179.1851,-24.5739
1970-01-01 14:47:31,178.9982,-24.1854
1970-01-01 14:47:41,179.2511,-23.7519
1970-01-01 14:47:51,179.312,-23.114
1970-01-01 14:48:01,179.3759,-23.122
1970-01-01 14:48:11,179.4491,-21.8322
1970-01-01 14:48:21,179.076,-21.8519
1970-01-01 14:48:31,179.5697,-21.546
1970-01-01 14:48:41,179.7522,-21.3728
1970-01-01 14:48:51,179.3806,-20.616
1970-01-01 14:49:01,179.6292,-19.9231
1970-01-01 14:49:11,179.515,-19.5186
1970-01-01 14:49:21,179.9392,-19.1979
1970-01-01 14:49:31,-179.9402,-18.6321
1970-01-01 14:49:41,179.5733,-18.7994
1970-01-01 14:49:51,179.9395,-18.0165
1970-01-01 14:50:01,179.701,-16.9511
1970-01-01 14:50:11,179.6984,-16.9201
1970-01-01 14:50:21,-179.9404,-16.4089
1970-01-01 14:50:31,-179.762,-15.7171
1970-01-01 14:50:41,-179.8208,-14.8346
1970-01-01 14:50:51,179.6412,-14.4574
1970-01-01 14:51:01,179.7593,-13.8661
1970-01-01 14:51:11,179.8211,-13.1773
1970-01-01 14:51:21,-179.881,-12.7554
1970-01-01 14:51:31,-179.6474,-12.2109
1970-01-01 14:51:41,-179.8826,-11.4679
1970-01-01 14:51:51,-179.4136,-11.3432
1970-01-01 14:52:01,-179.8825,-11.1969
1970-01-01 14:52:11,-179.5304,-10.676
1970-01-01 14:52:21,-179.7095,-10.1768
1970-01-01 14:52:31,180.0,-9.3389
1970-01-01 14:52:41,-179.6496,-8.8645
1970-01-01 14:52:51,-179.5932,-7.8531
1970-01-01 14:53:01,-178.8882,-7.1021
1970-01-01 14:53:11,-179.4711,-5.8558
1970-01-01 14:53:21,-179.584,-5.3925
1970-01-01 14:53:31,-179.4717,-4.744
1970-01-01 14:53:41,-179.4154,-4.6085
1970-01-01 14:53:51,-178.8332,-4.1345
1970-01-01 14:54:01,-178.7811,-3.2466
1970-01-01 14:54:11,-178.9552,-1.9726
1970-01-01 14:54:21,-179.2384,-1.23
1970-01-01 14:54:31,-179.0082,-1.2249
1970-01-01 14:54:41,-179.0675,-1.1654
1970-01-01 14:54:51,-178.7724,-0.3507
1970-01-01 14:55:01,-179.124,0.0
1970-01-01 14:55:11,-179.2423,0.5828
1970-01-01 14:55:21,-179.0656,1.2845
1970-01-01 14:55:31,-178.4895,1.9742
1970-01-01 14:55:41,-178.8904,2.3345
1970-01-01 14:55:51,-178.8368,3.2533
1970-01-01 14:56:01,-179.0042,4.4428
1970-01-01 14:56:11,-179.0471,5.4621
1970-01-01 14:56:21,-177.9483,5.5502
1970-01-01 14:56:31,-178.5282,5.866
1970-01-01 14:56:41,-178.7114,6.1264
1970-01-01 14:56:51,-178.3634,7.3235
1970-01-01 14:57:01,-178.2138,8.0428
1970-01-01 14:57:11,-178.7416,9.1489
1970-01-01 14:57:21,-178.1466,10.289
1970-01-01 14:57:31,-178.2679,10.5103
1970-01-01 14:57:41,-177.7164,10.7033
1970-01-01 14:57:51,-177.2402,11.2972
1970-01-01 14:58:01,-177.4644,11.7406
1970-01-01 14:58:11,-178.5312,12.5831
1970-01-01 14:58:21,-178.3064,13.3596
1970-01-01 14:58:31,-178.9191,14.0621
1970-01-01 14:58:41,-178.3923,14.059
1970-01-01 14:58:51,-178.3703,14.4702
1970-01-01 14:59:01,-178.4846,14.6431
1970-01-01 14:59:11,-178.4055,15.0937
1970-01-01 14:59:21,-178.372,14.8506
1970-01-01 14:59:31,-177.5545,15.3075
1970-01-01 14:59:41,-177.8298,15.7433
1970-01-01 14:59:51,-177.5659,16.3887
1970-01-01 15:00:01,-178.3424,17.2598
1970-01-01 15:00:11,-178.3917,17.4391
1970-01-01 15:00:21,-177.5372,17.8632
1970-01-01 15:00:31,-177.6292,17.8715
1970-01-01 15:00:41,-177.4335,18.3994
1970-01-01 15:00:51,-177.685,18.6764
1970-01-01 15:01:01,-177.5239,19.6173
1970-01-01 15:01:11,-177.807,19.6723
1970-01-01 15:01:21,-177.5567,20.5526
1970-01-01 15:01:31,-177.9367,20.3518
1970-01-01 15:01:41,-177.5805,20.5325
1970-01-01 15:01:51,-177.5909,20.3971
1970-01-01 15:02:01,-177.5779,20.6616
1970-01-01 15:02:11,-177.4372,21.1648
1970-01-01 15:02:21,-177.4259,21.5755
1970-01-01 15:02:31,-177.7998,22.0357
1970-01-01 15:02:41,-177.737,22.1966
1970-01-01 15:02:51,-177.664,22.2299
1970-01-01 15:03:01,-177.2857,22.1699
1970-01-01 15:03:11,-177.2499,22.2405
1970-01-01 15:03:21,-177.4146,22.6886
1970-01-01 15:03:31,-177.5956,22.9202
1970-01-01 15:03:41,-178.0162,23.3713
1970-01-01 15:03:51,-177.585,23.1725
1970-01-01 15:04:01,-177.369,22.447
1970-01-01 15:04:11,-177.2499,22.0797
1970-01-01 15:04:21,-177.1875,22.025
1970-01-01 15:04:31,-177.3546,22.235
1970-01-01 15:04:41,-179.0656,21.0702
1970-01-01 15:04:51,-176.6859,22.3592
1970-01-01 15:05:01,-176.1608,23.3341
1970-01-01 15:05:11,-177.3102,22.8426
1970-01-01 15:05:21,-179.3401,20.8108
1970-01-01 15:05:31,-177.4288,22.0944
1970-01-01 15:05:41,-179.8082,22.219
1970-01-01 15:05:51,-177.0806,21.896
1970-01-01 15:06:01,-177.4231,21.7055
1970-01-01 15:06:11,-176.4591,21.7637
1970-01-01 15:06:21,-179.0629,21.5398
1970-01-01 15:06:31,-177.6327,22.4979
1970-01-01 15:06:41,-178.0951,22.3466
1970-01-01 15:06:51,-178.3634,22.0641
1970-01-01 15:07:01,-176.6188,21.6265
1970-01-01 15:07:11,-177.3182,21.3376
1970-01-01 15:07:21,-177.5242,21.6844
1970-01-01 15:07:31,-177.645,21.3776
1970-01-01 15:07:41,-177.4776,22.205
1970-01-01 15:07:51,-178.0229,22.5987
1970-01-01 15:08:01,-176.9076,22.5409
1970-01-01 15:08:11,-177.8046,22.1536
1970-01-01 15:08:21,-177.6819,21.9686
1970-01-01 15:08:31,-177.1844,21.9392
1970-01-01 15:08:41,-177.2288,22.0709
1970-01-01 15:08:51,-177.4886,21.9554
1970-01-01 15:09:01,-177.1875,21.9175
1970-01-01 15:09:11,-177.4804,22.0749
1970-01-01 15:09:21,-178.0617,22.0913
1970-01-01 15:09:31,-177.4316,22.2874
1970-01-01 15:09:41,-177.2946,22.3735
1970-01-01 15:09:51,-177.7245,22.0903
1970-01-01 15:10:01,-177.6036,22.0446
1970-01-01 15:10:11,-177.4032,22.3467
1970-01-01 15:10:21,-177.7901,21.9064
1970-01-01 15:10:31,-177.3833,21.7486
1970-01-01 15:10:41,-177.3065,21.7472
1970-01-01 15:10:51,-177.7444,22.1309
1970-01-01 15:11:01,-177.865,22.2302
1970-01-01 15:11:11,-177.3632,22.1691
1970-01-01 15:11:21,-177.5297,22.0773
1970-01-01 15:11:31,-177.5956,22.219
1970-01-01 15:11:41,-177.3719,22.0498
1970-01-01 15:11:51,-177.722,22.2208
1970-01-01 15:12:01,-177.5351,22.3042
1970-01-01 15:12:11,-177.4748,22.2271
1970-01-01 15:12:21,-177.505,21.7719
1970-01-01 15:12:31,-178.0553,22.0491
1970-01-01 15:12:41,-177.4859,21.9772
1970-01-01 15:12:51,-177.6666,21.9913
1970-01-01 15:13:01,-177.5594,21.8913
1970-01-01 15:13:11,-177.2648,21.811
1970-01-01 15:13:21,-177.6768,22.0661
1970-01-01 15:13:31,-177.4259,21.9544
1970-01-01 15:13:41,-177.4175,22.182
1970-01-01 15:13:51,-177.2887,22.31
1970-01-01 15:14:01,-177.732,22.3485
1970-01-01 15:14:11,-177.5433,22.3457
1970-01-01 15:14:21,-177.8022,22.1217
1970-01-01 15:14:31,-177.5956,22.0562
1970-01-01 15:14:41,-177.4146,21.9333
1970-01-01 15:14:51,-177.4259,21.9004
1970-01-01 15:15:01,-177.4288,21.9327
1970-01-01 15:15:11,-177.44,22.061
1970-01-01 15:15:21,-177.8437,22.4838
1970-01-01 15:15:31,-177.4203,22.2679
1970-01-01 15:15:41,-177.8696,22.0788
1970-01-01 15:15:51,-177.2976,22.0282
1970-01-01 15:16:01,-177.7296,22.1005
1970-01-01 15:16:11,-177.4061,22.1619
1970-01-01 15:16:21,-177.2976,22.2438
1970-01-01 15:16:31,-177.6869,21.9253
1970-01-01 15:16:41,-177.3833,21.856
1970-01-01 15:16:51,-177.4344,21.7816
1970-01-01 15:17:01,-177.7926,21.9388
1970-01-01 15:17:11,-177.5297,22.4569
1970-01-01 15:17:21,-177.8579,22.0803
1970-01-01 15:17:31,-177.5487,22.14
1970-01-01 15:17:41,-177.6348,21.6772
1970-01-01 15:17:51,-177.4316,21.8571
1970-01-01 15:18:01,-177.4203,22.16
1970-01-01 15:18:11,-177.6614,21.9808
1970-01-01 15:18:21,-177.4288,21.9866
1970-01-01 15:18:31,-177.4316,22.0726
1970-01-01 15:18:41,-177.3719,22.0498
1970-01-01 15:18:51,-177.6717,22.0017
1970-01-01 15:19:01,-177.4231,21.9222
1970-01-01 15:19:11,-177.6768,21.6877
1970-01-01 15:19:21,-177.4259,22.1162
1970-01-01 15:19:31,-177.3575,22.1051
1970-01-01 15:19:41,-177.5956,22.1105
1970-01-01 15:19:51,-177.7852,22.0045
1970-01-01 15:20:01,-177.6742,21.8718
1970-01-01 15:20:11,-177.4969,21.7826
1970-01-01 15:20:21,-177.2379,21.8974
1970-01-01 15:20:31,-177.6245,21.9782
1970-01-01 15:20:41,-177.554,22.0963
1970-01-01 15:20:51,-177.4914,22.0415
1970-01-01 15:21:01,-177.4175,22.0199
1970-01-01 15:21:11,-177.4203,22.0521
1970-01-01 15:21:21,-177.4804,22.183
1970-01-01 15:21:31,-177.6088,22.2707
1970-01-01 15:21:41,-177.6167,22.0434
1970-01-01 15:21:51,-177.6768,22.1738
1970-01-01 15:22:01,-177.7998,22.2514
1970-01-01 15:22:11,-177.8532,22.07
1970-01-01 15:22:21,-177.6768,21.6335
1970-01-01 15:22:31,-177.795,21.7542
1970-01-01 15:22:41,-177.6219,21.5141
1970-01-01 15:22:51,-177.4886,21.7933
1970-01-01 15:23:01,-177.369,22.1253
